hr_fact_id,date,employee_key,department_key,job_key,location_key,salary,attrition_flag
1380,2024-12-22,229,14,811,908,41954,0
1381,2021-05-20,230,36,809,911,41071,0
1382,2022-02-08,230,21,809,906,41071,0
1383,2022-12-25,230,40,805,902,41071,0
1384,2023-09-03,230,33,808,909,41071,0
1385,2024-08-24,230,39,809,903,41071,0
1386,2025-02-26,230,20,808,911,41071,0
1387,2023-10-09,231,14,815,903,52812,0
1388,2024-05-22,231,23,804,903,52812,0
1389,2025-04-01,231,20,809,900,52812,0
1390,2018-02-23,232,20,813,902,68011,0
1391,2019-01-17,232,19,814,905,68011,0
1392,2019-10-16,232,11,800,902,73819,0
1393,2020-09-05,232,38,810,903,73819,0
1394,2021-08-30,232,25,806,906,73819,0
1395,2022-08-11,232,13,807,909,73819,0
1396,2023-03-21,232,22,801,905,73819,0
1397,2024-03-13,232,30,801,900,73819,0
1398,2024-11-27,232,24,813,910,73819,0
1399,2024-06-04,233,30,807,906,49055,0
1400,2025-01-08,233,34,801,905,49055,0
1401,2022-02-01,234,28,802,911,61878,0
1402,2023-01-09,234,18,808,905,61878,0
1403,2023-10-08,234,20,802,906,61878,0
1404,2024-07-07,234,13,806,900,61878,0
1405,2025-01-28,234,16,814,909,61878,0
1406,2022-03-12,235,33,814,902,52563,0
1407,2022-10-01,235,32,815,903,52563,0
1408,2023-06-26,235,27,802,903,52563,0
1409,2024-01-19,235,15,807,910,52563,0
1410,2024-08-12,235,23,804,902,52563,0
1411,2025-02-17,235,28,809,901,52563,0
1412,2018-10-17,237,30,814,904,71436,0
1413,2019-04-18,237,33,810,907,71436,0
1414,2020-03-07,237,14,804,905,71436,0
1415,2020-10-10,237,38,805,910,71436,0
1416,2021-08-25,237,25,812,906,71436,0
1417,2022-04-01,237,35,801,910,71436,0
1418,2022-11-30,237,35,802,904,71436,0
1419,2023-11-25,237,17,808,905,71436,0
1420,2024-06-13,237,24,815,908,71436,0
1421,2025-04-15,237,30,815,907,71436,0
1422,2016-07-08,238,27,805,907,47157,0
1423,2017-05-19,238,39,803,909,47157,0
1424,2018-04-13,238,25,804,906,47157,0
1425,2018-12-01,238,10,800,911,47157,0
1426,2019-09-28,238,36,814,906,47157,0
1427,2020-07-26,238,36,807,903,50626,0
1428,2021-03-30,238,29,804,910,50626,0
1429,2022-03-11,238,26,809,903,50626,0
1430,2022-10-02,238,28,813,900,50626,0
1431,2023-04-03,238,19,813,911,55063,0
1432,2024-01-28,238,30,807,908,55063,0
1433,2024-08-01,238,31,803,909,55063,0
1434,2025-06-26,238,32,801,911,55063,0
1435,2016-08-06,239,30,805,902,80726,0
1436,2017-03-31,239,22,813,905,80726,0
1437,2018-02-06,239,23,814,907,80726,0
1438,2018-09-05,239,20,804,906,80726,0
1439,2019-06-20,239,28,815,906,80726,0
1440,2020-04-04,239,31,811,911,80726,0
1441,2020-12-03,239,16,813,903,80726,0
1442,2021-07-19,239,14,813,907,80726,0
1443,2022-02-18,239,24,802,901,80726,0
1444,2022-12-09,239,21,811,909,80726,0
1445,2023-08-01,239,15,808,908,80726,0
1446,2024-03-02,239,11,807,908,80726,0
1447,2024-12-20,239,18,807,911,80726,0
1448,2024-05-05,240,15,813,900,44374,0
1449,2024-11-28,240,35,812,905,44374,0
1450,2021-11-22,241,26,813,910,63036,0
1451,2022-08-08,241,10,813,902,63036,0
1452,2023-05-17,241,12,802,906,63036,0
1453,2024-04-21,241,11,806,908,63036,0
1454,2025-01-27,241,38,805,911,63036,0
1455,2021-07-14,242,37,808,904,52891,0
1456,2022-02-02,242,34,809,900,52891,0
1457,2022-08-15,242,14,815,907,52891,0
1458,2023-03-23,242,17,805,909,52891,0
1459,2023-11-29,242,17,801,903,52891,0
1460,2024-06-30,242,10,802,901,52891,0
1461,2025-03-02,242,15,807,905,52891,0
1462,2018-02-02,243,29,808,909,74666,0
1463,2019-01-08,243,22,801,902,74666,0
1464,2019-12-02,243,29,813,907,74666,0
1465,2020-06-29,243,37,802,905,74666,0
1466,2021-06-22,243,27,811,911,74666,0
1467,2022-01-14,243,28,814,902,74666,0
1468,2022-09-04,243,28,808,906,74666,0
1469,2023-05-01,243,10,815,910,74666,0
1470,2024-01-24,243,37,803,904,74666,0
1471,2024-08-13,243,39,808,910,74666,0
1472,2025-05-12,243,33,801,908,74666,0
1473,2017-08-23,244,15,804,909,47349,0
1474,2018-02-25,244,25,812,901,47349,0
1475,2018-08-27,244,28,803,905,47349,0
1476,2019-05-29,244,16,806,909,47349,0
1477,2020-01-06,244,21,801,905,47349,0
1478,2020-08-17,244,37,802,901,47349,0
1479,2021-03-06,244,16,807,909,47349,0
1480,2021-12-29,244,23,800,902,47349,0
1481,2022-11-04,244,13,806,909,47349,0
1482,2023-06-29,244,11,807,908,47349,0
1483,2024-01-13,244,29,815,909,47349,0
1484,2024-12-26,244,15,804,909,49090,0
1485,2018-05-05,245,29,802,903,54736,0
1486,2019-03-19,245,16,809,900,54736,0
1487,2019-11-15,245,32,802,911,54736,0
1488,2020-10-04,245,25,808,903,54736,0
1489,2021-05-18,245,18,801,907,54736,0
1490,2021-12-23,245,22,815,903,54736,0
1491,2022-10-18,245,21,805,904,54736,0
1492,2023-05-02,245,28,808,909,54736,0
1493,2023-11-03,245,20,804,903,54736,0
1494,2024-07-25,245,29,811,906,54736,0
1495,2025-03-09,245,28,815,910,54736,0
1496,2016-09-08,246,16,813,905,72391,0
1497,2017-05-23,246,32,801,910,72391,0
1498,2018-01-04,246,36,812,901,72391,0
1499,2018-07-17,246,20,803,902,78634,0
1500,2019-07-12,246,13,811,900,78634,0
1501,2020-04-23,246,29,803,910,78634,0
1502,2021-01-16,246,27,812,909,78634,0
1503,2021-12-19,246,38,800,908,78634,0
1504,2022-10-07,246,40,811,900,78634,0
1505,2023-09-29,246,19,812,909,85436,0
1506,2024-07-03,246,32,814,911,85436,0
1507,2025-01-14,246,26,802,911,85436,0
1508,2022-04-02,247,27,808,910,84672,0
1509,2022-10-24,247,23,814,908,84672,0
1510,2023-07-29,247,31,804,904,84672,0
1511,2024-01-27,247,31,813,902,84672,0
1512,2024-10-06,247,12,810,903,84672,0
1513,2020-11-22,248,25,809,910,51725,0
1514,2021-05-24,248,24,814,905,51725,0
1515,2022-03-28,248,30,810,900,51725,0
1516,2022-12-10,248,26,815,909,51725,0
1517,2023-08-01,248,29,811,902,51725,0
1518,2024-07-09,248,29,814,911,51725,0
1519,2025-03-06,248,15,815,904,51725,0
1520,2018-10-27,249,26,814,901,53692,0
1521,2019-10-13,249,13,809,906,53692,0
1522,2020-07-13,249,31,806,907,53692,0
1523,2021-06-25,249,17,804,902,53692,0
1524,2022-04-09,249,19,800,907,53692,0
1525,2022-12-30,249,21,806,911,53692,0
1526,2023-12-17,249,39,814,906,53692,0
1527,2024-10-20,249,36,811,910,53692,0
1528,2023-09-05,250,36,814,904,51427,0
1529,2024-08-25,250,23,809,907,51427,0
1530,2022-08-11,251,33,815,907,76092,0
1531,2023-07-27,251,25,812,909,78376,0
1532,2024-07-19,251,22,808,900,78376,0
1533,2025-01-17,251,24,800,910,78376,0
1534,2017-12-07,252,10,804,902,47483,0
1535,2018-07-13,252,27,812,901,47483,0
1536,2019-02-12,252,21,806,903,47483,0
1537,2019-08-26,252,11,809,910,47483,0
1538,2020-05-06,252,40,815,905,47483,0
1539,2020-11-04,252,38,812,902,47483,0
1540,2021-07-19,252,10,811,904,47483,0
1541,2022-04-20,252,22,807,909,47483,0
1542,2022-12-16,252,35,808,907,47483,0
1543,2023-07-06,252,21,806,900,47483,0
1544,2024-06-30,252,18,808,904,49787,0
1545,2025-05-29,252,12,811,907,49787,0
1546,2023-05-15,253,34,812,905,38625,0
1547,2024-01-24,253,11,804,903,38625,0
1548,2024-10-12,253,16,801,911,38625,0
1549,2023-06-17,254,25,805,906,39465,0
1550,2024-05-26,254,38,810,902,39465,0
1551,2025-01-05,254,38,803,905,39465,0
1552,2022-10-05,255,19,804,901,69633,0
1553,2023-05-03,255,12,801,900,69633,0
1554,2024-04-09,255,26,804,903,69633,0
1555,2025-03-12,255,27,809,900,69633,0
1556,2023-05-16,257,12,809,905,65455,0
1557,2023-11-17,257,14,814,904,68650,0
1558,2024-07-23,257,23,805,901,74477,0
1559,2025-04-11,257,21,811,900,74477,0
1560,2017-04-16,259,15,804,906,67407,0
1561,2018-03-25,259,34,802,904,69602,0
1562,2019-01-21,259,33,812,907,69602,0
1563,2019-09-18,259,11,802,907,69602,0
1564,2020-03-25,259,23,807,911,69602,0
1565,2020-10-16,259,30,815,909,69602,0
1566,2021-07-23,259,21,801,901,69602,0
1567,2022-04-30,259,11,800,900,69602,0
1568,2022-11-28,259,27,805,901,69602,0
1569,2023-06-23,259,23,811,902,69602,0
1570,2024-04-24,259,12,804,902,69602,0
1571,2025-03-16,259,23,813,911,69602,0
1572,2025-03-02,260,39,800,900,45361,0
1573,2022-06-22,261,11,802,905,65385,0
1574,2023-02-08,261,35,810,901,65385,0
1575,2023-11-08,261,24,804,908,65385,0
1576,2024-08-20,261,13,814,910,65385,0
1577,2025-03-20,261,28,815,908,65385,0
1578,2023-07-09,262,29,811,910,84969,0
1579,2024-07-03,262,23,813,906,84969,0
1580,2025-04-21,262,32,806,910,84969,0
1581,2018-05-11,263,28,803,910,48180,0
1582,2019-03-19,263,30,812,908,48180,0
1583,2020-01-05,263,18,810,901,48180,0
1584,2020-10-15,263,20,810,909,48180,0
1585,2021-06-10,263,21,801,907,48180,0
1586,2022-04-04,263,40,812,906,48180,0
1587,2022-10-22,263,21,807,910,48180,0
1588,2023-09-26,263,39,809,902,48180,0
1589,2024-06-27,263,25,800,901,51170,0
1590,2025-03-10,263,20,812,904,51170,0
1591,2022-09-18,264,28,815,908,79426,0
1592,2023-09-10,264,17,810,904,79426,0
1593,2024-04-04,264,33,803,909,79426,0
1594,2025-01-28,264,16,814,901,79426,0
1595,2018-04-08,265,28,812,910,61972,0
1596,2018-12-29,265,40,811,905,61972,0
1597,2019-12-05,265,17,812,906,61972,0
1598,2020-08-22,265,37,807,911,61972,0
1599,2021-07-05,265,38,808,905,61972,0
1600,2022-04-27,265,40,815,906,61972,0
1601,2023-01-05,265,34,805,911,61972,0
1602,2023-10-14,265,12,808,911,61972,0
1603,2024-07-23,265,20,805,908,66125,0
1604,2024-01-03,266,11,803,903,55714,0
1605,2024-09-23,266,24,800,906,55714,0
1606,2025-04-28,266,16,800,911,55714,0
1607,2021-10-20,267,18,814,900,81488,0
1608,2022-09-18,267,36,813,903,81488,0
1609,2023-05-18,267,39,813,909,81488,0
1610,2024-01-21,267,17,809,911,81488,0
1611,2024-12-09,267,10,801,904,81488,0
1612,2021-11-22,269,22,800,906,43137,0
1613,2022-09-22,269,30,805,903,43137,0
1614,2023-04-21,269,11,800,902,43137,0
1615,2024-04-07,269,27,809,911,43137,0
1616,2024-10-04,269,33,800,905,43137,0
1617,2025-04-13,269,22,803,908,43137,0
1618,2017-02-11,270,29,802,907,49984,0
1619,2018-01-20,270,32,812,905,54887,0
1620,2018-10-14,270,23,814,903,54887,0
1621,2019-06-19,270,33,811,906,54887,0
1622,2020-05-18,270,14,810,910,57898,0
1623,2020-12-14,270,14,804,907,57898,0
1624,2021-12-03,270,12,812,911,57898,0
1625,2022-09-24,270,29,803,903,57898,0
1626,2023-09-04,270,39,808,900,57898,0
1627,2024-07-25,270,24,808,906,57898,0
1628,2025-02-14,270,19,813,910,57898,0
1629,2017-08-06,271,23,813,904,57451,0
1630,2018-02-27,271,26,800,903,57451,0
1631,2018-09-19,271,18,800,905,57451,0
1632,2019-07-12,271,10,803,909,57451,0
1633,2020-03-14,271,37,800,904,57451,0
1634,2021-02-16,271,20,804,900,57451,0
1635,2021-12-17,271,26,801,906,57451,0
1636,2022-07-26,271,22,805,903,57451,0
1637,2023-07-14,271,17,811,906,57451,0
1638,2024-02-14,271,31,812,907,57451,0
1639,2024-08-17,271,37,805,906,57451,0
1640,2025-04-13,271,28,801,911,57451,0
1641,2022-06-12,272,38,808,902,77064,0
1642,2023-04-28,272,10,815,910,77064,0
1643,2024-04-03,272,21,806,900,82985,0
1644,2024-12-07,272,24,802,910,86121,0
1645,2023-09-22,273,15,803,904,70044,0
1646,2024-09-08,273,33,800,906,70044,0
1647,2019-10-31,274,22,811,905,39295,0
1648,2020-08-10,274,40,806,905,39295,0
1649,2021-07-28,274,28,802,900,39295,0
1650,2022-02-15,274,36,800,901,39295,0
1651,2022-11-11,274,11,814,903,39295,0
1652,2023-07-09,274,18,808,901,39295,0
1653,2024-06-28,274,20,813,906,39295,0
1654,2025-03-09,274,10,812,906,39295,0
1655,2020-09-13,275,28,810,905,51064,0
1656,2021-08-01,275,29,803,908,54239,0
1657,2022-06-30,275,39,803,903,54239,0
1658,2023-06-18,275,39,801,908,54239,0
1659,2024-05-15,275,18,810,901,54239,0
1660,2025-04-06,275,32,804,906,54239,0
1661,2017-05-10,276,20,801,903,65632,0
1662,2018-01-06,276,29,812,902,65632,0
1663,2018-12-22,276,38,803,901,65632,0
1664,2019-11-27,276,18,807,909,65632,0
1665,2020-11-07,276,37,810,909,65632,0
1666,2021-07-05,276,32,805,906,65632,0
1667,2022-03-12,276,15,814,908,65632,0
1668,2023-01-19,276,34,801,903,65632,0
1669,2023-09-04,276,22,808,902,65632,0
1670,2024-05-16,276,21,815,910,65632,0
1671,2024-12-22,276,27,806,902,68886,0
1672,2022-02-21,278,17,814,902,51302,0
1673,2022-08-28,278,11,801,904,51302,0
1674,2023-03-24,278,34,809,904,51302,0
1675,2023-12-27,278,13,812,909,51302,0
1676,2024-12-03,278,35,813,909,51302,0
1677,2024-09-23,279,12,803,906,36212,0
1678,2018-12-14,280,37,810,909,71432,0
1679,2019-09-12,280,13,815,906,71432,0
1680,2020-04-11,280,20,800,907,76818,0
1681,2020-10-23,280,27,801,910,76818,0
1682,2021-09-08,280,40,810,906,76818,0
1683,2022-08-22,280,19,809,911,76818,0
1684,2023-05-23,280,27,807,909,76818,0
1685,2024-04-03,280,33,801,910,76818,0
1686,2024-09-30,280,18,805,910,76818,0
1687,2025-04-25,280,14,813,906,76818,0
1688,2018-10-28,281,12,812,900,59592,0
1689,2019-08-19,281,32,805,902,59592,0
1690,2020-04-13,281,23,815,907,62738,0
1691,2021-01-27,281,12,810,904,66654,0
1692,2021-09-06,281,20,809,909,66654,0
1693,2022-07-13,281,11,813,900,66654,0
1694,2023-04-07,281,38,801,903,66654,0
1695,2023-12-01,281,30,803,906,66654,0
1696,2024-10-01,281,37,807,905,66654,0
1697,2025-04-20,281,24,809,908,73068,0
1698,2021-08-11,283,29,812,910,73666,0
1699,2022-03-25,283,28,810,908,73666,0
1700,2022-11-06,283,21,815,909,73666,0
1701,2023-10-21,283,37,810,909,73666,0
1702,2024-10-01,283,30,803,906,73666,0
1703,2021-05-05,284,28,814,905,35721,0
1704,2021-12-26,284,27,808,900,35721,0
1705,2022-09-20,284,36,808,900,35721,0
1706,2023-07-23,284,15,803,910,35721,0
1707,2024-02-02,284,27,800,904,35721,0
1708,2024-08-25,284,15,808,906,35721,0
1709,2017-02-14,285,20,804,908,71100,0
1710,2017-08-18,285,22,806,900,71100,0
1711,2018-04-20,285,10,815,904,71100,0
1712,2019-03-13,285,33,804,907,71100,0
1713,2020-01-14,285,18,813,900,71100,0
1714,2020-08-09,285,13,814,900,71100,0
1715,2021-03-17,285,38,802,909,71100,0
1716,2021-11-27,285,13,809,908,71100,0
1717,2022-09-08,285,28,810,908,76161,0
1718,2023-08-15,285,37,811,905,76161,0
1719,2024-07-14,285,27,813,911,78757,0
1720,2025-03-28,285,22,807,908,78757,0
1721,2019-04-28,286,20,809,909,42234,0
1722,2020-02-04,286,16,810,910,42234,0
1723,2020-11-11,286,38,813,909,42234,0
1724,2021-05-16,286,25,804,908,42234,0
1725,2021-11-12,286,32,804,906,44020,0
1726,2022-07-08,286,14,811,906,44020,0
1727,2023-03-16,286,12,800,902,48311,0
1728,2023-12-10,286,21,814,907,48311,0
1729,2024-09-07,286,25,800,906,52646,0
1730,2025-05-25,287,36,804,908,65313,0
1731,2021-10-23,288,28,812,902,35201,0
1732,2022-08-02,288,15,814,910,35201,0
1733,2023-07-13,288,35,809,906,35201,0
1734,2024-03-07,288,23,814,907,37613,0
1735,2024-11-21,288,35,800,904,37613,0
1736,2016-12-19,289,37,802,911,45039,0
1737,2017-08-18,289,34,807,907,45039,0
1738,2018-06-09,289,15,811,900,45039,0
1739,2019-01-25,289,26,804,907,45039,0
1740,2019-10-02,289,21,814,907,45039,0
1741,2020-04-16,289,32,814,903,46842,0
1742,2021-04-11,289,17,804,908,46842,0
1743,2022-04-02,289,10,806,904,46842,0
1744,2023-01-21,289,38,815,911,46842,0
1745,2023-12-25,289,23,800,907,46842,0
1746,2024-09-24,289,26,803,911,46842,0
1747,2025-06-17,289,13,803,908,46842,0
1748,2016-10-22,290,34,803,908,73701,0
1749,2017-08-21,290,28,803,901,73701,0
1750,2018-05-09,290,17,812,905,73701,0
1751,2019-04-26,290,21,813,911,73701,0
1752,2019-12-22,290,23,801,903,73701,0
1753,2020-08-28,290,32,815,910,73701,0
1754,2021-03-05,290,11,805,903,80240,0
1755,2022-01-14,290,14,809,902,80240,0
1756,2022-07-29,290,30,805,904,80240,0
1757,2023-05-05,290,31,805,909,83786,0
1758,2024-03-12,290,32,814,900,83786,0
1759,2024-09-28,290,24,807,903,83786,0
1760,2019-09-25,291,39,803,908,55407,0
1761,2020-07-26,291,34,811,906,55407,0
1762,2021-05-06,291,13,808,908,55407,0
1763,2021-12-26,291,22,809,910,55407,0
1764,2022-07-03,291,40,800,910,55407,0
1765,2023-01-15,291,34,810,906,55407,0
1766,2023-11-15,291,14,815,911,55407,0
1767,2024-07-13,291,38,810,908,55407,0
1768,2025-04-10,291,19,807,909,55407,0
1769,2023-06-27,292,11,801,903,63862,0
1770,2024-04-17,292,23,802,901,63862,0
1771,2024-11-27,292,20,810,905,63862,0
1772,2020-06-12,293,22,814,907,47257,0
1773,2021-02-02,293,38,803,905,47257,0
1774,2021-09-02,293,18,804,909,47257,0
1775,2022-07-27,293,29,810,901,47257,0
1776,2023-04-26,293,12,804,906,47257,0
1777,2024-04-13,293,30,811,908,47257,0
1778,2024-10-31,293,19,801,900,47257,0
1779,2019-05-10,294,18,802,908,47418,0
1780,2020-01-01,294,17,800,911,47418,0
1781,2020-07-17,294,18,811,901,49727,0
1782,2021-05-25,294,40,815,901,49727,0
1783,2022-02-25,294,17,815,906,49727,0
1784,2022-12-26,294,28,811,901,49727,0
1785,2023-11-22,294,21,813,911,49727,0
1786,2024-05-27,294,19,806,909,49727,0
1787,2025-05-12,294,37,803,900,49727,0
1788,2016-07-02,295,32,803,907,76250,0
1789,2017-03-11,295,37,801,901,76250,0
1790,2017-11-25,295,24,801,901,76250,0
1791,2018-05-27,295,34,807,900,76250,0
1792,2019-03-22,295,40,812,904,76250,0
1793,2020-01-12,295,36,801,904,82220,0
1794,2020-11-18,295,19,800,906,82220,0
1795,2021-08-17,295,32,813,910,82220,0
1796,2022-03-18,295,27,813,910,82220,0
1797,2023-02-05,295,12,808,902,82220,0
1798,2023-10-17,295,33,801,904,82220,0
1799,2024-04-28,295,12,802,901,82220,0
1800,2025-01-24,295,26,801,903,82220,0
1801,2019-04-03,296,29,807,909,55511,0
1802,2020-01-25,296,40,805,902,55511,0
1803,2020-07-23,296,22,812,909,55511,0
1804,2021-07-03,296,29,808,911,55511,0
1805,2022-01-13,296,25,813,903,55511,0
1806,2022-12-23,296,29,804,904,55511,0
1807,2023-09-27,296,34,811,904,55511,0
1808,2024-06-26,296,20,812,905,55511,0
1809,2025-06-03,296,17,803,908,55511,0
1810,2020-12-11,297,12,801,911,55018,0
1811,2021-07-11,297,16,809,903,59329,0
1812,2022-05-29,297,22,814,908,62322,0
1813,2023-03-15,297,22,804,911,62322,0
1814,2023-11-28,297,29,806,900,62322,0
1815,2024-09-15,297,38,813,911,62322,0
1816,2025-06-27,297,39,801,911,62322,0
1817,2020-11-20,298,11,812,907,63344,0
1818,2021-10-08,298,12,803,906,68794,0
1819,2022-06-26,298,40,809,906,70942,0
1820,2023-04-15,298,16,809,911,74973,0
1821,2024-01-24,298,21,804,905,74973,0
1822,2025-01-10,298,15,801,907,74973,0
1823,2024-07-08,299,39,808,903,37011,0
1824,2025-01-07,299,20,801,902,37011,0
1825,2024-10-07,300,34,810,910,46892,0
1826,2025-05-14,300,39,811,910,46892,0
1827,2019-10-03,301,38,810,902,44995,0
1828,2020-04-22,301,39,815,909,44995,0
1829,2021-03-26,301,28,801,910,47703,0
1830,2021-12-04,301,19,808,904,47703,0
1831,2022-07-26,301,20,815,910,47703,0
1832,2023-03-20,301,33,802,904,47703,0
1833,2023-09-22,301,20,815,900,47703,0
1834,2024-06-13,301,10,804,910,47703,0
1835,2025-03-29,301,16,814,908,47703,0
1836,2023-05-18,302,36,809,910,78696,0
1837,2024-01-17,302,15,806,908,81988,0
1838,2024-08-02,302,10,804,906,81988,0
1839,2021-09-22,303,28,801,903,72532,0
1840,2022-07-03,303,31,811,900,72532,0
1841,2023-04-02,303,21,809,901,72532,0
1842,2024-01-28,303,15,800,909,72532,0
1843,2024-07-28,303,17,808,907,72532,0
1844,2019-10-18,304,23,812,901,59891,0
1845,2020-06-01,304,39,804,906,59891,0
1846,2020-12-05,304,29,806,900,59891,0
1847,2021-06-15,304,20,808,906,59891,0
1848,2022-01-23,304,28,813,908,59891,0
1849,2023-01-11,304,36,801,904,59891,0
1850,2023-10-01,304,38,800,900,62817,0
1851,2024-04-07,304,11,814,901,65515,0
1852,2024-12-01,304,27,808,909,65515,0
1853,2024-05-27,305,38,801,906,44698,0
1854,2025-01-15,305,39,812,900,46944,0
1855,2023-10-17,306,26,802,907,80775,0
1856,2024-04-28,306,20,813,903,80775,0
1857,2024-11-12,306,10,809,911,80775,0
1858,2018-11-09,308,26,800,901,52780,0
1859,2019-06-19,308,34,807,908,52780,0
1860,2020-03-06,308,12,802,907,52780,0
1861,2020-12-04,308,18,813,908,52780,0
1862,2021-07-22,308,38,803,909,52780,0
1863,2022-04-19,308,23,813,906,52780,0
1864,2023-03-14,308,34,809,907,52780,0
1865,2023-12-05,308,26,812,904,52780,0
1866,2024-08-25,308,20,803,905,52780,0
1867,2025-06-21,308,27,804,906,52780,0
1868,2021-02-11,309,39,812,901,79013,0
1869,2022-02-01,309,21,813,906,79013,0
1870,2023-01-21,309,25,809,903,83457,0
1871,2023-12-26,309,30,812,906,83457,0
1872,2024-08-18,309,23,808,909,83457,0
1873,2025-05-23,309,36,810,910,86774,0
1874,2021-02-11,310,30,803,908,71794,0
1875,2021-08-20,310,29,800,906,71794,0
1876,2022-05-21,310,35,802,910,71794,0
1877,2023-03-14,310,10,804,907,75418,0
1878,2023-09-16,310,25,807,907,75418,0
1879,2024-07-06,310,24,813,911,75418,0
1880,2025-02-24,310,17,814,900,79047,0
1881,2018-03-15,311,40,815,910,38769,0
1882,2018-12-16,311,35,806,910,38769,0
1883,2019-07-11,311,34,815,909,38769,0
1884,2020-04-16,311,21,814,909,38769,0
1885,2021-01-14,311,21,800,903,38769,0
1886,2021-09-19,311,13,807,901,38769,0
1887,2022-04-16,311,14,811,906,38769,0
1888,2023-02-27,311,13,806,905,38769,0
1889,2023-11-01,311,13,813,909,40936,0
1890,2024-09-27,311,14,811,905,44043,0
1891,2025-04-02,311,40,808,900,44043,0
1892,2021-11-30,312,32,803,910,59573,0
1893,2022-07-11,312,16,814,906,59573,0
1894,2023-01-31,312,40,808,911,59573,0
1895,2023-11-21,312,10,803,901,59573,0
1896,2024-11-09,312,35,803,908,59573,0
1897,2023-08-22,313,22,808,900,68508,0
1898,2024-07-16,313,11,804,911,68508,0
1899,2025-04-25,313,15,800,905,68508,0
1900,2020-11-14,314,35,805,911,43717,0
1901,2021-10-04,314,19,811,909,43717,0
1902,2022-04-02,314,10,801,907,43717,0
1903,2022-12-21,314,39,812,900,43717,0
1904,2023-09-21,314,24,806,910,43717,0
1905,2024-09-11,314,32,807,903,43717,0
1906,2024-12-25,315,13,808,905,37869,0
1907,2025-01-25,316,10,807,907,35337,0
1908,2020-05-12,317,12,814,905,39428,0
1909,2020-11-15,317,16,802,903,39428,0
1910,2021-09-10,317,10,811,909,39428,0
1911,2022-05-18,317,12,814,902,39428,0
1912,2023-01-13,317,18,804,908,39428,0
1913,2023-08-22,317,39,802,900,39428,0
1914,2024-07-25,317,10,801,908,39428,0
1915,2025-04-25,317,28,807,911,39428,0
1916,2017-01-31,318,21,810,910,75341,0
1917,2017-08-04,318,26,811,905,75341,0
1918,2018-02-06,318,12,804,909,75341,0
1919,2018-12-26,318,33,807,909,75341,0
1920,2019-07-19,318,24,808,910,75341,0
1921,2020-01-24,318,35,815,907,75341,0
1922,2020-08-23,318,40,803,905,75341,0
1923,2021-05-09,318,34,802,903,75341,0
1924,2022-01-27,318,26,804,902,75341,0
1925,2022-10-31,318,35,807,906,75341,0
1926,2023-06-30,318,34,806,900,75341,0
1927,2024-03-05,318,16,806,902,75341,0
1928,2025-01-26,318,36,803,910,75341,0
1929,2020-11-28,319,15,802,908,53471,0
1930,2021-06-22,319,13,804,902,53471,0
1931,2022-04-01,319,36,812,902,53471,0
1932,2022-09-29,319,19,804,911,56525,0
1933,2023-08-16,319,29,815,901,56525,0
1934,2024-04-30,319,26,813,906,56525,0
1935,2025-03-01,319,26,808,907,56525,0
1936,2018-04-23,320,29,809,903,57493,0
1937,2018-11-21,320,28,806,901,57493,0
1938,2019-08-05,320,38,809,900,57493,0
1939,2020-02-07,320,18,800,911,57493,0
1940,2020-10-02,320,15,807,902,57493,0
1941,2021-06-04,320,18,813,906,57493,0
1942,2022-02-10,320,34,814,904,57493,0
1943,2022-08-18,320,37,810,905,57493,0
1944,2023-03-21,320,20,802,901,59989,0
1945,2024-02-20,320,39,809,902,59989,0
1946,2025-01-06,320,16,812,904,59989,0
1947,2021-12-03,321,20,804,903,71171,0
1948,2022-06-28,321,28,811,900,71171,0
1949,2023-03-15,321,39,811,911,71171,0
1950,2023-10-11,321,37,811,910,71171,0
1951,2024-10-01,321,39,808,910,71171,0
1952,2017-05-08,322,33,805,904,54595,0
1953,2018-03-20,322,37,806,904,54595,0
1954,2019-02-17,322,36,811,902,54595,0
1955,2019-10-29,322,19,801,906,59775,0
1956,2020-05-02,322,12,805,911,59775,0
1957,2020-12-11,322,40,804,900,59775,0
1958,2021-11-02,322,22,810,904,59775,0
1959,2022-05-25,322,33,800,904,59775,0
1960,2022-12-05,322,31,812,910,59775,0
1961,2023-08-02,322,19,813,901,59775,0
1962,2024-03-05,322,29,804,903,59775,0
1963,2024-11-29,322,17,807,900,59775,0
1964,2025-06-11,322,18,808,906,59775,0
1965,2025-01-03,323,36,801,911,56333,0
1966,2025-04-04,325,26,805,910,46523,0
1967,2020-09-12,327,23,814,903,64887,0
1968,2021-05-28,327,30,805,905,64887,0
1969,2021-12-04,327,30,811,902,64887,0
1970,2022-10-01,327,13,802,910,69619,0
1971,2023-07-06,327,29,811,905,73611,0
1972,2024-01-07,327,25,812,900,73611,0
1973,2024-08-13,327,33,812,900,73611,0
1974,2020-09-06,328,13,805,908,81201,0
1975,2021-06-20,328,12,810,911,81201,0
1976,2022-04-10,328,40,801,904,85394,0
1977,2023-02-28,328,16,807,908,85394,0
1978,2023-09-05,328,34,805,909,85394,0
1979,2024-07-10,328,30,804,907,85394,0
1980,2025-01-31,328,34,802,904,85394,0
1981,2024-08-21,329,31,814,905,70839,0
1982,2025-05-14,329,32,814,904,70839,0
1983,2021-01-17,330,10,811,901,74441,0
1984,2021-10-30,330,26,814,905,74441,0
1985,2022-10-12,330,10,804,906,74441,0
1986,2023-09-19,330,30,806,909,74441,0
