customer_product_id,customer_key,product_key,category_key,category_name,acquisition_date,status
7502,10661,8,3,Solar & Storage,2025-11-17,Active
7503,10662,7,3,Solar & Storage,2023-12-21,Active
7504,10663,6,3,Solar & Storage,2025-03-11,Active
7505,10664,8,3,Solar & Storage,2025-11-20,Active
7506,10665,7,3,Solar & Storage,2022-08-01,Active
7507,10666,7,3,Solar & Storage,2023-06-06,Active
7508,10667,8,3,Solar & Storage,2024-01-09,Active
7509,10668,8,3,Solar & Storage,2022-11-10,Active
7510,10670,7,3,Solar & Storage,2025-12-07,Inactive
7511,10671,6,3,Solar & Storage,2024-09-26,Active
7512,10673,6,3,Solar & Storage,2022-04-22,Active
7513,10674,6,3,Solar & Storage,2023-12-19,Inactive
7514,10676,8,3,Solar & Storage,2024-11-23,Active
7515,10677,8,3,Solar & Storage,2024-04-24,Active
7516,10678,8,3,Solar & Storage,2023-09-05,Active
7517,10679,7,3,Solar & Storage,2023-09-07,Active
7518,10680,6,3,Solar & Storage,2025-04-11,Active
7519,10683,7,3,Solar & Storage,2022-08-20,Active
7520,10684,7,3,Solar & Storage,2023-04-07,Active
7521,10685,7,3,Solar & Storage,2022-04-28,Active
7522,10686,7,3,Solar & Storage,2024-11-29,Active
7523,10688,7,3,Solar & Storage,2024-10-29,Active
7524,10690,7,3,Solar & Storage,2023-07-25,Active
7525,10692,8,3,Solar & Storage,2025-12-23,Active
7526,10693,8,3,Solar & Storage,2024-05-08,Active
7527,10694,6,3,Solar & Storage,2022-04-07,Active
7528,10695,6,3,Solar & Storage,2022-07-17,Active
7529,10696,7,3,Solar & Storage,2024-11-05,Active
7530,10697,7,3,Solar & Storage,2023-12-01,Active
7531,10699,6,3,Solar & Storage,2023-04-06,Active
7532,10700,7,3,Solar & Storage,2024-08-19,Active
7533,10701,7,3,Solar & Storage,2023-05-29,Active
7534,10704,7,3,Solar & Storage,2024-06-05,Inactive
7535,10705,8,3,Solar & Storage,2025-03-09,Active
7536,10708,6,3,Solar & Storage,2024-10-23,Active
7537,10709,6,3,Solar & Storage,2025-11-26,Active
7538,10710,7,3,Solar & Storage,2023-09-17,Active
7539,10713,7,3,Solar & Storage,2024-07-03,Active
7540,10715,7,3,Solar & Storage,2023-11-14,Active
7541,10716,8,3,Solar & Storage,2025-10-01,Active
7542,10718,7,3,Solar & Storage,2022-08-17,Active
7543,10719,7,3,Solar & Storage,2025-01-06,Active
7544,10720,7,3,Solar & Storage,2025-04-04,Active
7545,10721,8,3,Solar & Storage,2025-12-24,Active
7546,10722,8,3,Solar & Storage,2022-08-25,Active
7547,10724,6,3,Solar & Storage,2024-08-22,Active
7548,10725,8,3,Solar & Storage,2025-01-31,Active
7549,10726,8,3,Solar & Storage,2023-10-09,Active
7550,10727,8,3,Solar & Storage,2022-02-10,Active
7551,10730,8,3,Solar & Storage,2023-01-18,Active
7552,10731,8,3,Solar & Storage,2022-07-14,Active
7553,10734,6,3,Solar & Storage,2022-10-23,Active
7554,10735,8,3,Solar & Storage,2024-08-19,Active
7555,10736,6,3,Solar & Storage,2023-12-11,Active
7556,10737,8,3,Solar & Storage,2024-06-14,Active
7557,10739,8,3,Solar & Storage,2023-01-26,Active
7558,10740,6,3,Solar & Storage,2023-02-17,Active
7559,10741,8,3,Solar & Storage,2025-12-27,Active
7560,10742,8,3,Solar & Storage,2023-10-31,Active
7561,10746,8,3,Solar & Storage,2024-10-19,Active
7562,10747,7,3,Solar & Storage,2025-08-06,Active
7563,10748,8,3,Solar & Storage,2023-08-16,Active
7564,10749,7,3,Solar & Storage,2025-01-25,Active
7565,10750,6,3,Solar & Storage,2023-12-10,Active
7566,10751,6,3,Solar & Storage,2023-09-29,Active
7567,10752,7,3,Solar & Storage,2023-12-04,Inactive
7568,10753,7,3,Solar & Storage,2024-11-08,Active
7569,10754,7,3,Solar & Storage,2024-10-14,Active
7570,10755,7,3,Solar & Storage,2024-02-01,Active
7571,10756,8,3,Solar & Storage,2022-02-11,Active
7572,10757,8,3,Solar & Storage,2023-04-06,Active
7573,10758,8,3,Solar & Storage,2023-01-02,Active
7574,10759,8,3,Solar & Storage,2025-11-17,Active
7575,10760,7,3,Solar & Storage,2022-12-02,Active
7576,10761,7,3,Solar & Storage,2024-10-31,Active
7577,10762,7,3,Solar & Storage,2023-08-09,Active
7578,10766,7,3,Solar & Storage,2023-07-29,Active
7579,10768,8,3,Solar & Storage,2025-02-10,Active
7580,10770,6,3,Solar & Storage,2024-11-23,Active
7581,10776,6,3,Solar & Storage,2024-06-13,Active
7582,10778,7,3,Solar & Storage,2025-06-10,Active
7583,10779,6,3,Solar & Storage,2022-07-29,Active
7584,10780,6,3,Solar & Storage,2023-03-20,Active
7585,10781,7,3,Solar & Storage,2022-06-21,Active
7586,10783,6,3,Solar & Storage,2025-12-04,Active
7587,10785,6,3,Solar & Storage,2023-06-02,Active
7588,10786,7,3,Solar & Storage,2023-08-23,Active
7589,10787,8,3,Solar & Storage,2024-05-27,Active
7590,10788,8,3,Solar & Storage,2022-03-18,Active
7591,10789,7,3,Solar & Storage,2024-08-17,Active
7592,10791,6,3,Solar & Storage,2025-03-07,Active
7593,10794,8,3,Solar & Storage,2022-01-21,Active
7594,10795,8,3,Solar & Storage,2024-03-20,Active
7595,10796,6,3,Solar & Storage,2022-03-27,Active
7596,10797,7,3,Solar & Storage,2023-09-19,Active
7597,10800,7,3,Solar & Storage,2023-05-10,Active
7598,10802,7,3,Solar & Storage,2024-05-16,Active
7599,10805,8,3,Solar & Storage,2024-12-23,Active
7600,10806,7,3,Solar & Storage,2024-09-29,Active
7601,10807,8,3,Solar & Storage,2025-11-04,Active
7602,10808,6,3,Solar & Storage,2024-07-25,Active
7603,10809,7,3,Solar & Storage,2025-05-08,Active
7604,10810,7,3,Solar & Storage,2024-09-22,Active
7605,10812,7,3,Solar & Storage,2022-08-03,Active
7606,10813,8,3,Solar & Storage,2022-09-08,Active
7607,10814,7,3,Solar & Storage,2022-11-28,Active
7608,10816,7,3,Solar & Storage,2023-04-16,Active
7609,10817,6,3,Solar & Storage,2023-05-05,Active
7610,10818,8,3,Solar & Storage,2024-12-13,Active
7611,10819,7,3,Solar & Storage,2024-07-11,Active
7612,10820,6,3,Solar & Storage,2022-11-02,Active
7613,10821,6,3,Solar & Storage,2025-10-25,Inactive
7614,10823,8,3,Solar & Storage,2024-11-17,Active
7615,10825,7,3,Solar & Storage,2022-01-15,Active
7616,10826,6,3,Solar & Storage,2022-08-20,Active
7617,10828,7,3,Solar & Storage,2024-03-28,Active
7618,10829,6,3,Solar & Storage,2025-08-03,Active
7619,10830,6,3,Solar & Storage,2025-10-10,Active
7620,10832,8,3,Solar & Storage,2025-09-07,Active
7621,10833,6,3,Solar & Storage,2023-02-18,Active
7622,10834,6,3,Solar & Storage,2022-03-23,Active
7623,10836,6,3,Solar & Storage,2025-08-08,Active
7624,10837,7,3,Solar & Storage,2024-01-25,Active
7625,10838,7,3,Solar & Storage,2025-10-21,Active
7626,10840,8,3,Solar & Storage,2025-04-03,Active
7627,10842,8,3,Solar & Storage,2024-05-18,Active
7628,10843,7,3,Solar & Storage,2025-12-08,Active
7629,10844,8,3,Solar & Storage,2024-11-12,Active
7630,10846,8,3,Solar & Storage,2024-02-06,Active
7631,10847,8,3,Solar & Storage,2025-05-22,Active
7632,10849,7,3,Solar & Storage,2022-03-21,Active
7633,10850,8,3,Solar & Storage,2022-07-30,Active
7634,10851,8,3,Solar & Storage,2025-01-02,Active
7635,10852,6,3,Solar & Storage,2023-11-19,Active
7636,10853,6,3,Solar & Storage,2025-03-02,Active
7637,10855,6,3,Solar & Storage,2022-03-04,Active
7638,10856,7,3,Solar & Storage,2023-04-25,Active
7639,10857,6,3,Solar & Storage,2023-03-23,Active
7640,10860,6,3,Solar & Storage,2024-12-17,Active
7641,10861,7,3,Solar & Storage,2023-08-26,Active
7642,10863,7,3,Solar & Storage,2025-10-06,Active
7643,10864,7,3,Solar & Storage,2022-06-04,Active
7644,10865,8,3,Solar & Storage,2024-02-06,Active
7645,10866,8,3,Solar & Storage,2023-12-24,Active
7646,10867,7,3,Solar & Storage,2023-04-10,Active
7647,10868,6,3,Solar & Storage,2022-07-11,Active
7648,10869,7,3,Solar & Storage,2024-11-25,Active
7649,10871,8,3,Solar & Storage,2024-07-13,Active
7650,10872,8,3,Solar & Storage,2023-12-25,Active
7651,10873,8,3,Solar & Storage,2023-02-03,Active
7652,10876,7,3,Solar & Storage,2022-05-26,Active
7653,10877,7,3,Solar & Storage,2025-01-08,Active
7654,10878,6,3,Solar & Storage,2024-08-15,Active
7655,10879,6,3,Solar & Storage,2025-05-06,Active
7656,10881,8,3,Solar & Storage,2023-06-24,Active
7657,10882,6,3,Solar & Storage,2025-07-31,Active
7658,10883,8,3,Solar & Storage,2023-10-25,Active
7659,10884,7,3,Solar & Storage,2023-12-20,Inactive
7660,10886,6,3,Solar & Storage,2023-08-29,Active
7661,10887,6,3,Solar & Storage,2023-03-24,Active
7662,10888,6,3,Solar & Storage,2023-07-04,Active
7663,10889,6,3,Solar & Storage,2022-12-28,Active
7664,10890,8,3,Solar & Storage,2025-02-06,Active
7665,10892,6,3,Solar & Storage,2022-09-24,Active
7666,10893,6,3,Solar & Storage,2023-03-21,Active
7667,10894,7,3,Solar & Storage,2025-03-10,Active
7668,10896,7,3,Solar & Storage,2024-04-12,Active
7669,10898,7,3,Solar & Storage,2023-03-30,Active
7670,10900,7,3,Solar & Storage,2025-05-23,Active
7671,10901,8,3,Solar & Storage,2024-11-11,Active
7672,10903,6,3,Solar & Storage,2022-04-01,Active
7673,10905,6,3,Solar & Storage,2023-02-17,Active
7674,10906,7,3,Solar & Storage,2022-10-13,Active
7675,10907,7,3,Solar & Storage,2023-06-19,Active
7676,10908,7,3,Solar & Storage,2024-12-22,Active
7677,10910,8,3,Solar & Storage,2022-04-26,Active
7678,10911,8,3,Solar & Storage,2025-12-29,Active
7679,10912,7,3,Solar & Storage,2024-11-06,Active
7680,10913,8,3,Solar & Storage,2025-05-17,Active
7681,10914,7,3,Solar & Storage,2022-03-15,Active
7682,10919,8,3,Solar & Storage,2024-07-24,Inactive
7683,10921,6,3,Solar & Storage,2024-10-31,Active
7684,10923,6,3,Solar & Storage,2022-08-10,Active
7685,10924,8,3,Solar & Storage,2024-09-21,Active
7686,10926,7,3,Solar & Storage,2025-11-21,Active
7687,10927,8,3,Solar & Storage,2025-08-20,Active
7688,10928,8,3,Solar & Storage,2023-09-09,Active
7689,10929,8,3,Solar & Storage,2025-07-03,Active
7690,10935,7,3,Solar & Storage,2024-06-22,Active
7691,10936,6,3,Solar & Storage,2023-09-06,Active
7692,10937,7,3,Solar & Storage,2022-07-16,Inactive
7693,10938,6,3,Solar & Storage,2022-12-01,Active
7694,10939,7,3,Solar & Storage,2023-02-10,Active
7695,10941,6,3,Solar & Storage,2024-11-13,Active
7696,10943,6,3,Solar & Storage,2024-12-25,Active
7697,10944,7,3,Solar & Storage,2025-07-23,Inactive
7698,10945,7,3,Solar & Storage,2025-02-24,Active
7699,10949,8,3,Solar & Storage,2025-12-16,Active
7700,10951,6,3,Solar & Storage,2022-04-05,Active
7701,10952,7,3,Solar & Storage,2023-03-17,Active
7702,10955,8,3,Solar & Storage,2024-09-15,Active
7703,10956,7,3,Solar & Storage,2022-03-04,Active
7704,10959,7,3,Solar & Storage,2024-06-10,Active
7705,10960,8,3,Solar & Storage,2025-10-14,Active
7706,10963,8,3,Solar & Storage,2023-06-11,Active
7707,10964,6,3,Solar & Storage,2024-11-29,Active
7708,10965,7,3,Solar & Storage,2025-09-15,Active
7709,10967,6,3,Solar & Storage,2023-07-12,Active
7710,10968,7,3,Solar & Storage,2023-03-13,Active
7711,10969,6,3,Solar & Storage,2024-06-13,Active
7712,10971,6,3,Solar & Storage,2024-08-17,Active
7713,10972,8,3,Solar & Storage,2025-11-12,Active
7714,10975,8,3,Solar & Storage,2025-08-29,Active
7715,10976,7,3,Solar & Storage,2024-10-07,Active
7716,10977,6,3,Solar & Storage,2025-05-22,Active
7717,10979,8,3,Solar & Storage,2022-11-21,Active
7718,10980,6,3,Solar & Storage,2024-09-19,Active
7719,10982,7,3,Solar & Storage,2024-02-25,Active
7720,10984,7,3,Solar & Storage,2024-12-31,Inactive
7721,10985,8,3,Solar & Storage,2023-12-01,Active
7722,10986,6,3,Solar & Storage,2025-12-11,Active
7723,10987,8,3,Solar & Storage,2022-09-06,Active
7724,10988,7,3,Solar & Storage,2022-09-11,Active
7725,10989,8,3,Solar & Storage,2024-01-13,Active
7726,10990,6,3,Solar & Storage,2023-09-18,Active
7727,10991,6,3,Solar & Storage,2022-01-18,Active
7728,10992,8,3,Solar & Storage,2023-01-01,Active
7729,10995,8,3,Solar & Storage,2023-03-27,Active
7730,11000,8,3,Solar & Storage,2023-11-24,Active
7731,11001,6,3,Solar & Storage,2022-04-14,Active
7732,11002,6,3,Solar & Storage,2023-07-20,Active
7733,11003,8,3,Solar & Storage,2023-03-09,Active
7734,11004,6,3,Solar & Storage,2022-04-03,Active
7735,11007,8,3,Solar & Storage,2025-07-31,Active
7736,11008,7,3,Solar & Storage,2022-03-17,Active
7737,11010,7,3,Solar & Storage,2022-02-23,Active
7738,11011,8,3,Solar & Storage,2022-03-18,Active
7739,11012,7,3,Solar & Storage,2025-08-30,Active
7740,11015,8,3,Solar & Storage,2022-07-25,Active
7741,11016,8,3,Solar & Storage,2024-12-04,Active
7742,11017,7,3,Solar & Storage,2025-01-14,Active
7743,11018,8,3,Solar & Storage,2024-11-09,Active
7744,11019,7,3,Solar & Storage,2023-04-09,Active
7745,11020,8,3,Solar & Storage,2024-10-19,Active
7746,11021,7,3,Solar & Storage,2024-07-15,Active
7747,11024,6,3,Solar & Storage,2022-05-28,Active
7748,11025,6,3,Solar & Storage,2022-09-26,Active
7749,11026,8,3,Solar & Storage,2022-02-16,Active
7750,11028,6,3,Solar & Storage,2022-11-15,Active
7751,11029,7,3,Solar & Storage,2022-05-03,Active
7752,11032,6,3,Solar & Storage,2022-05-02,Active
7753,11033,8,3,Solar & Storage,2022-09-24,Active
7754,11034,6,3,Solar & Storage,2024-10-26,Active
7755,11036,8,3,Solar & Storage,2022-08-08,Active
7756,11037,7,3,Solar & Storage,2025-02-21,Active
7757,11038,8,3,Solar & Storage,2024-04-30,Active
7758,11039,7,3,Solar & Storage,2023-05-05,Active
7759,11042,6,3,Solar & Storage,2025-10-18,Active
7760,11043,8,3,Solar & Storage,2022-11-10,Inactive
7761,11044,8,3,Solar & Storage,2022-07-16,Active
7762,11046,8,3,Solar & Storage,2025-12-04,Inactive
7763,11049,6,3,Solar & Storage,2022-06-24,Active
7764,11050,8,3,Solar & Storage,2025-06-14,Active
7765,11051,8,3,Solar & Storage,2023-08-29,Active
7766,11053,8,3,Solar & Storage,2024-10-14,Active
7767,11055,6,3,Solar & Storage,2025-10-27,Active
7768,11056,8,3,Solar & Storage,2022-03-08,Active
7769,11057,6,3,Solar & Storage,2024-03-30,Active
7770,11058,8,3,Solar & Storage,2023-04-22,Active
7771,11059,6,3,Solar & Storage,2023-08-26,Active
7772,11060,6,3,Solar & Storage,2025-01-12,Active
7773,11061,7,3,Solar & Storage,2025-01-15,Active
7774,11062,8,3,Solar & Storage,2025-05-15,Active
7775,11063,6,3,Solar & Storage,2025-01-03,Active
7776,11066,8,3,Solar & Storage,2022-01-06,Active
7777,11067,7,3,Solar & Storage,2022-08-11,Active
7778,11068,6,3,Solar & Storage,2024-03-11,Active
7779,11069,8,3,Solar & Storage,2025-03-07,Active
7780,11070,8,3,Solar & Storage,2022-04-11,Active
7781,11071,7,3,Solar & Storage,2025-05-02,Active
7782,11072,8,3,Solar & Storage,2024-11-10,Active
7783,11073,7,3,Solar & Storage,2024-07-18,Active
7784,11075,7,3,Solar & Storage,2022-02-12,Active
7785,11076,6,3,Solar & Storage,2023-06-08,Active
7786,11077,6,3,Solar & Storage,2022-08-14,Active
7787,11078,7,3,Solar & Storage,2023-07-03,Active
7788,11079,8,3,Solar & Storage,2022-05-12,Active
7789,11080,7,3,Solar & Storage,2025-05-30,Active
7790,11082,8,3,Solar & Storage,2023-06-24,Active
7791,11083,8,3,Solar & Storage,2025-03-05,Active
7792,11084,7,3,Solar & Storage,2024-11-17,Inactive
7793,11085,8,3,Solar & Storage,2023-11-09,Active
7794,11086,7,3,Solar & Storage,2025-09-15,Active
7795,11087,6,3,Solar & Storage,2023-10-14,Active
7796,11088,8,3,Solar & Storage,2025-07-20,Active
7797,11090,6,3,Solar & Storage,2024-07-31,Active
7798,11091,8,3,Solar & Storage,2022-04-05,Active
7799,11092,6,3,Solar & Storage,2022-03-17,Active
7800,11094,6,3,Solar & Storage,2025-09-01,Active
7801,11096,6,3,Solar & Storage,2022-07-19,Active
7802,11097,7,3,Solar & Storage,2024-02-01,Active
7803,11099,8,3,Solar & Storage,2023-11-20,Active
7804,11100,8,3,Solar & Storage,2023-02-28,Active
7805,11105,7,3,Solar & Storage,2023-09-23,Active
7806,11106,7,3,Solar & Storage,2025-10-06,Active
7807,11107,8,3,Solar & Storage,2022-02-01,Active
7808,11108,8,3,Solar & Storage,2025-10-17,Active
7809,11109,8,3,Solar & Storage,2024-06-21,Active
7810,11110,6,3,Solar & Storage,2024-10-30,Active
7811,11112,8,3,Solar & Storage,2023-01-04,Active
7812,11113,6,3,Solar & Storage,2024-06-30,Inactive
7813,11114,6,3,Solar & Storage,2023-04-13,Active
7814,11115,8,3,Solar & Storage,2023-07-10,Active
7815,11116,6,3,Solar & Storage,2023-05-05,Active
7816,11117,6,3,Solar & Storage,2025-07-04,Active
7817,11118,6,3,Solar & Storage,2025-11-16,Active
7818,11121,7,3,Solar & Storage,2024-12-18,Active
7819,11122,8,3,Solar & Storage,2025-10-31,Active
7820,11126,7,3,Solar & Storage,2025-04-28,Active
7821,11127,6,3,Solar & Storage,2024-12-07,Active
7822,11128,7,3,Solar & Storage,2023-07-16,Active
7823,11129,7,3,Solar & Storage,2025-12-20,Active
7824,11130,8,3,Solar & Storage,2025-06-19,Active
7825,11131,8,3,Solar & Storage,2023-12-11,Active
7826,11133,6,3,Solar & Storage,2025-04-04,Active
7827,11135,8,3,Solar & Storage,2024-03-27,Active
7828,11136,7,3,Solar & Storage,2022-06-04,Active
7829,11138,6,3,Solar & Storage,2022-09-02,Active
7830,11140,7,3,Solar & Storage,2022-04-24,Active
7831,11142,6,3,Solar & Storage,2023-01-18,Active
7832,11143,8,3,Solar & Storage,2024-02-18,Active
7833,11144,8,3,Solar & Storage,2025-10-12,Active
7834,11147,7,3,Solar & Storage,2023-08-30,Active
7835,11148,6,3,Solar & Storage,2024-01-07,Active
7836,11149,6,3,Solar & Storage,2022-09-13,Active
7837,11152,6,3,Solar & Storage,2023-04-09,Active
7838,11153,7,3,Solar & Storage,2023-01-27,Active
7839,11154,8,3,Solar & Storage,2024-03-06,Active
7840,11155,7,3,Solar & Storage,2025-01-07,Active
7841,11156,8,3,Solar & Storage,2025-11-06,Active
7842,11158,6,3,Solar & Storage,2024-10-24,Active
7843,11159,7,3,Solar & Storage,2024-12-21,Active
7844,11160,8,3,Solar & Storage,2025-01-28,Active
7845,11161,8,3,Solar & Storage,2025-09-11,Active
7846,11163,8,3,Solar & Storage,2023-10-15,Active
7847,11164,7,3,Solar & Storage,2025-04-14,Active
7848,11167,8,3,Solar & Storage,2025-09-26,Active
7849,11170,6,3,Solar & Storage,2025-06-04,Active
7850,11171,6,3,Solar & Storage,2023-05-22,Active
7851,11173,7,3,Solar & Storage,2025-03-22,Inactive
7852,11175,8,3,Solar & Storage,2023-12-15,Active
7853,11177,8,3,Solar & Storage,2025-04-16,Active
7854,11179,7,3,Solar & Storage,2023-05-21,Active
7855,11180,6,3,Solar & Storage,2022-07-23,Active
7856,11181,6,3,Solar & Storage,2024-10-18,Active
7857,11183,6,3,Solar & Storage,2023-02-19,Active
7858,11184,8,3,Solar & Storage,2025-10-31,Active
7859,11185,6,3,Solar & Storage,2025-07-07,Active
7860,11186,7,3,Solar & Storage,2025-03-13,Active
7861,11187,6,3,Solar & Storage,2024-06-26,Active
7862,11188,8,3,Solar & Storage,2022-02-17,Active
7863,11189,6,3,Solar & Storage,2025-09-22,Active
7864,11190,8,3,Solar & Storage,2024-03-01,Active
7865,11191,7,3,Solar & Storage,2024-10-28,Active
7866,11192,8,3,Solar & Storage,2023-09-15,Active
7867,11194,8,3,Solar & Storage,2024-11-07,Active
7868,11195,7,3,Solar & Storage,2024-05-19,Active
7869,11196,7,3,Solar & Storage,2023-08-24,Active
7870,11198,6,3,Solar & Storage,2024-06-16,Active
7871,11201,6,3,Solar & Storage,2022-12-26,Active
7872,11203,6,3,Solar & Storage,2024-11-23,Active
7873,11204,8,3,Solar & Storage,2024-11-28,Active
7874,11205,7,3,Solar & Storage,2025-07-15,Active
7875,11206,8,3,Solar & Storage,2024-07-19,Active
7876,11207,6,3,Solar & Storage,2022-05-14,Active
7877,11208,7,3,Solar & Storage,2023-07-12,Active
7878,11209,8,3,Solar & Storage,2023-04-19,Active
7879,11210,6,3,Solar & Storage,2022-05-30,Active
7880,11212,8,3,Solar & Storage,2025-08-10,Active
7881,11215,6,3,Solar & Storage,2022-01-11,Active
7882,11216,8,3,Solar & Storage,2023-12-25,Active
7883,11217,8,3,Solar & Storage,2024-07-05,Active
7884,11218,8,3,Solar & Storage,2025-05-27,Active
7885,11219,7,3,Solar & Storage,2024-09-28,Inactive
7886,11220,6,3,Solar & Storage,2022-07-01,Active
7887,11221,6,3,Solar & Storage,2022-08-08,Active
7888,11222,6,3,Solar & Storage,2022-01-14,Active
7889,11225,8,3,Solar & Storage,2023-09-05,Active
7890,11226,7,3,Solar & Storage,2024-06-16,Active
7891,11227,7,3,Solar & Storage,2024-01-19,Active
7892,11228,8,3,Solar & Storage,2023-07-19,Active
7893,11229,7,3,Solar & Storage,2022-03-13,Active
7894,11230,8,3,Solar & Storage,2024-11-11,Active
7895,11231,8,3,Solar & Storage,2023-11-13,Active
7896,11232,8,3,Solar & Storage,2024-09-26,Active
7897,11233,8,3,Solar & Storage,2023-10-15,Active
7898,11235,7,3,Solar & Storage,2022-05-17,Active
7899,11236,7,3,Solar & Storage,2023-06-13,Active
7900,11238,8,3,Solar & Storage,2025-07-27,Active
7901,11239,6,3,Solar & Storage,2023-07-18,Active
7902,11242,8,3,Solar & Storage,2025-12-23,Active
7903,11244,6,3,Solar & Storage,2022-10-03,Active
7904,11246,6,3,Solar & Storage,2024-09-25,Active
7905,11249,7,3,Solar & Storage,2023-12-27,Active
7906,11250,7,3,Solar & Storage,2023-03-27,Active
7907,11252,7,3,Solar & Storage,2023-08-20,Active
7908,11253,8,3,Solar & Storage,2025-12-29,Active
7909,11254,7,3,Solar & Storage,2024-06-19,Active
7910,11255,8,3,Solar & Storage,2024-12-11,Active
7911,11257,8,3,Solar & Storage,2025-05-03,Active
7912,11258,8,3,Solar & Storage,2023-10-29,Active
7913,11259,6,3,Solar & Storage,2025-03-07,Active
7914,11261,7,3,Solar & Storage,2024-06-23,Active
7915,11262,7,3,Solar & Storage,2024-10-17,Active
7916,11263,6,3,Solar & Storage,2025-12-22,Active
7917,11264,8,3,Solar & Storage,2024-12-04,Active
7918,11265,6,3,Solar & Storage,2024-04-26,Active
7919,11267,7,3,Solar & Storage,2022-06-25,Active
7920,11269,6,3,Solar & Storage,2024-11-26,Active
7921,11270,7,3,Solar & Storage,2025-09-10,Active
7922,11271,8,3,Solar & Storage,2022-02-12,Active
7923,11273,8,3,Solar & Storage,2023-04-02,Active
7924,11274,6,3,Solar & Storage,2024-06-22,Active
7925,11275,7,3,Solar & Storage,2025-12-15,Active
7926,11278,6,3,Solar & Storage,2023-06-08,Active
7927,11279,8,3,Solar & Storage,2022-01-26,Active
7928,11281,8,3,Solar & Storage,2022-11-11,Active
7929,11282,6,3,Solar & Storage,2022-07-07,Active
7930,11283,6,3,Solar & Storage,2025-05-11,Inactive
7931,11284,7,3,Solar & Storage,2025-05-10,Active
7932,11285,7,3,Solar & Storage,2025-01-20,Active
7933,11286,8,3,Solar & Storage,2022-07-15,Active
7934,11287,6,3,Solar & Storage,2024-10-10,Inactive
7935,11288,6,3,Solar & Storage,2024-12-06,Active
7936,11289,6,3,Solar & Storage,2022-03-21,Active
7937,11291,6,3,Solar & Storage,2022-05-22,Active
7938,11292,8,3,Solar & Storage,2025-05-30,Active
7939,11293,8,3,Solar & Storage,2022-02-06,Active
7940,11295,6,3,Solar & Storage,2023-11-15,Active
7941,11297,6,3,Solar & Storage,2022-02-18,Active
7942,11298,6,3,Solar & Storage,2022-11-28,Active
7943,11300,8,3,Solar & Storage,2025-05-23,Active
7944,11302,7,3,Solar & Storage,2022-08-25,Active
7945,11306,6,3,Solar & Storage,2023-08-23,Active
7946,11307,6,3,Solar & Storage,2025-09-12,Active
7947,11310,7,3,Solar & Storage,2023-09-04,Active
7948,11311,7,3,Solar & Storage,2024-06-30,Active
7949,11312,7,3,Solar & Storage,2023-09-06,Active
7950,11314,8,3,Solar & Storage,2024-08-10,Active
7951,11316,8,3,Solar & Storage,2025-09-06,Active
7952,11318,8,3,Solar & Storage,2023-10-13,Active
7953,11319,6,3,Solar & Storage,2022-01-08,Active
7954,11322,8,3,Solar & Storage,2025-10-03,Active
7955,11323,6,3,Solar & Storage,2022-05-12,Active
7956,11324,8,3,Solar & Storage,2024-01-12,Active
7957,11325,8,3,Solar & Storage,2025-12-07,Active
7958,11326,6,3,Solar & Storage,2024-06-28,Active
7959,11329,6,3,Solar & Storage,2025-10-15,Active
7960,11330,6,3,Solar & Storage,2022-01-12,Active
7961,11331,8,3,Solar & Storage,2024-08-15,Active
7962,11332,6,3,Solar & Storage,2025-08-02,Active
7963,11333,8,3,Solar & Storage,2024-06-15,Active
7964,11334,7,3,Solar & Storage,2023-09-26,Active
7965,11336,6,3,Solar & Storage,2022-09-07,Active
7966,11337,8,3,Solar & Storage,2023-02-19,Active
7967,11338,6,3,Solar & Storage,2025-12-15,Inactive
7968,11339,6,3,Solar & Storage,2023-05-10,Active
7969,11340,8,3,Solar & Storage,2022-06-18,Active
7970,11342,6,3,Solar & Storage,2025-05-17,Active
7971,11343,7,3,Solar & Storage,2023-10-17,Active
7972,11344,7,3,Solar & Storage,2025-10-02,Active
7973,11345,6,3,Solar & Storage,2023-01-13,Inactive
7974,11346,8,3,Solar & Storage,2025-12-13,Active
7975,11347,7,3,Solar & Storage,2025-03-03,Active
7976,11348,8,3,Solar & Storage,2022-05-16,Active
7977,11349,8,3,Solar & Storage,2025-03-24,Active
7978,11351,6,3,Solar & Storage,2022-04-22,Active
7979,11353,8,3,Solar & Storage,2022-03-15,Active
7980,11354,7,3,Solar & Storage,2022-12-07,Active
7981,11355,6,3,Solar & Storage,2024-07-03,Active
7982,11356,6,3,Solar & Storage,2023-05-16,Active
7983,11358,8,3,Solar & Storage,2023-12-20,Active
7984,11359,8,3,Solar & Storage,2024-07-02,Active
7985,11362,7,3,Solar & Storage,2023-05-04,Active
7986,11363,8,3,Solar & Storage,2024-02-19,Active
7987,11364,8,3,Solar & Storage,2024-08-10,Inactive
7988,11365,7,3,Solar & Storage,2025-11-08,Active
7989,11366,6,3,Solar & Storage,2024-08-03,Active
7990,11367,8,3,Solar & Storage,2023-03-26,Active
7991,11370,7,3,Solar & Storage,2024-05-15,Active
7992,11372,6,3,Solar & Storage,2023-02-15,Active
7993,11375,7,3,Solar & Storage,2024-07-02,Active
7994,11376,6,3,Solar & Storage,2023-02-20,Active
7995,11379,7,3,Solar & Storage,2023-07-02,Active
7996,11380,8,3,Solar & Storage,2023-09-20,Active
7997,11381,6,3,Solar & Storage,2023-08-11,Active
7998,11382,6,3,Solar & Storage,2024-03-26,Active
